file,severity,score,tier,flags
CVE-2021-31157.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-3124.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-31567.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-31693.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-33849.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-33850.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34625.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34626.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34627.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34629.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34632.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34635.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34637.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34638.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34641.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34642.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34644.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34647.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34648.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34649.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34650.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34651.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34652.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34653.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34654.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34655.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34656.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34658.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34659.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34660.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34661.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34663.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34664.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34665.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34666.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34667.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34668.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-34676.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36823.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36826.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36827.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36828.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36829.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36830.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36832.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36833.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36839.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36841.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36843.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36844.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36845.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36847.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36848.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36849.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36851.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36854.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36857.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36858.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36863.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36864.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36865.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36866.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36867.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36869.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36870.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36871.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36872.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36875.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36876.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36877.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36878.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36884.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36885.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36886.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36890.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36891.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36893.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36896.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36899.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36905.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36906.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36910.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36911.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36912.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36913.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36914.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36919.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-36920.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38315.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38316.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38317.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38318.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38319.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38320.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38321.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38322.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38323.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38325.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38326.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38327.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38328.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38329.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38331.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38332.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38333.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38334.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38335.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38336.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38337.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38338.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38339.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38340.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38341.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38343.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38347.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38348.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38349.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38350.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38351.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38352.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38353.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38354.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38355.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38356.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38357.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38358.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38359.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-38361.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39308.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39309.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39310.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39311.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39313.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39314.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39315.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39318.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39319.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39325.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39328.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39329.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39332.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39334.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39335.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39336.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39337.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39338.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39339.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39340.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39342.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39343.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39344.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39346.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39347.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39348.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39349.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39351.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39354.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39355.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39356.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-39357.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4074.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-41836.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4222.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4226.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-42361.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-42363.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-42365.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-42367.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-42546.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-42547.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-42548.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-42549.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4332.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4333.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4335.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4338.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-43408.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-43409.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4344.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4345.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4351.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4352.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4353.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4359.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4363.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4364.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4366.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4367.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4369.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4371.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4372.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4375.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4376.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4377.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4378.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4379.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4384.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4387.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4388.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4389.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4390.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4391.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4392.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4393.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4395.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4397.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4399.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4400.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4402.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4403.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4404.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4405.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4407.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4408.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4409.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4410.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4411.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4412.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4413.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4414.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4415.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4416.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4417.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4418.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4419.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4420.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4421.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4422.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4423.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4424.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4425.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4426.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4427.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-4428.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-44760.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-44777.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-45729.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-46780.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-46781.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-46782.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-46889.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0142.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0161.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0163.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0164.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0176.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0181.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0182.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0186.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0191.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0193.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0200.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0205.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0209.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0210.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0211.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0230.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0232.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0233.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0246.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0279.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0313.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0314.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0321.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0327.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0347.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0360.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0364.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0376.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0377.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0380.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0384.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0388.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0389.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0397.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0398.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0399.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0404.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0418.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0423.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0426.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0428.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0431.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0442.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0445.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0446.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0447.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0450.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0471.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0493.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0503.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0531.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0537.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0590.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0593.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0598.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0600.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0601.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0616.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0619.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0625.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0626.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0627.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0628.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0633.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0634.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0640.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0641.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0643.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0647.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0648.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0649.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0659.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0661.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0662.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0663.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0674.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0681.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0683.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0684.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0700.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0701.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0702.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0703.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0706.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0710.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0720.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0728.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0737.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0745.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0750.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0779.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0825.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0830.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0833.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0837.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0840.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0874.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0876.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0884.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0887.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0892.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0898.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0901.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0914.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0919.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0958.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0969.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-0994.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-1001.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-1005.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-1009.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-1010.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-1027.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-1028.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-1046.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-1062.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
CVE-2022-1063.yaml,medium,85,4-good,strong_and_matchers|readme_only_path
